id,song_name,popularity,song_duration_ms,explicit,id_artists,release_date,song_danceability,song_energy,song_key,song_loudness,song_mode,song_speechiness,song_acousticness,song_instrumentalness,song_liveness,song_valence,song_tempo,song_time_signature,artistes_followers,artistes_genres,artiste_name,artiste_popularity,genre_name,genre_mode,genre_acousticness,genre_danceability,genre_duration_ms,genre_energy,genre_instrumentalness,genre_liveness,genre_loudness,genre_speechiness,genre_tempo,genre_valence,genre_popularity,genre_key
1DFD5Fotzgn6yYXkYsKiGs,Piece Of Your Heart,82,152913,0,"['0xRXCcSX89eobfrshSVdyu', '2nm38smINjms1LtczR0Cei']",2019-02-01,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,4,406658.0,"['dance pop', 'edm', 'pop dance', 'pop house', 'tropical house']",MEDUZA,83,edm,1,0.106526864664142,0.621411099394387,238426.624313663,0.761778313936153,0.154063079192754,0.208694745109686,-5.65388785848828,0.086355307926193,126.244780386431,0.395328203396626,54.733592392671,11
6ft4hAq6yde8jPZY2i5zLr,Paradise (feat. Dermot Kennedy),92,167903,0,"['0xRXCcSX89eobfrshSVdyu', '5KNNVgR6LBIABRIomyCwKJ']",2020-10-30,0.632,0.595,8,-7.644,0,0.0401,0.0689,0.0,0.209,0.435,124.114,4,406658.0,"['dance pop', 'edm', 'pop dance', 'pop house', 'tropical house']",MEDUZA,83,edm,1,0.106526864664142,0.621411099394387,238426.624313663,0.761778313936153,0.154063079192754,0.208694745109686,-5.65388785848828,0.086355307926193,126.244780386431,0.395328203396626,54.733592392671,11
6iW38RGqdDGOofmz2HeXLW,Piece Of Your Heart - Alok Remix,78,166452,0,"['0xRXCcSX89eobfrshSVdyu', '0NGAZxHanS9e0iNHpR8f2W', '2nm38smINjms1LtczR0Cei']",2019-06-07,0.797,0.86,10,-4.38,0,0.0413,0.0312,0.0137,0.334,0.192,124.033,4,406658.0,"['dance pop', 'edm', 'pop dance', 'pop house', 'tropical house']",MEDUZA,83,edm,1,0.106526864664142,0.621411099394387,238426.624313663,0.761778313936153,0.154063079192754,0.208694745109686,-5.65388785848828,0.086355307926193,126.244780386431,0.395328203396626,54.733592392671,11
7CHi4DtfK4heMlQaudCuHK,Lose Control,85,168387,0,"['0xRXCcSX89eobfrshSVdyu', '4EPJlUEBy49EX1wuFOvtjK', '2nm38smINjms1LtczR0Cei']",2019-10-11,0.598,0.526,10,-8.659,0,0.0415,0.129,0.0,0.14,0.529,123.935,4,406658.0,"['dance pop', 'edm', 'pop dance', 'pop house', 'tropical house']",MEDUZA,83,edm,1,0.106526864664142,0.621411099394387,238426.624313663,0.761778313936153,0.154063079192754,0.208694745109686,-5.65388785848828,0.086355307926193,126.244780386431,0.395328203396626,54.733592392671,11
2ufLEVbzvEcJ3subW8jBUp,Lut Gaye,80,228031,0,"['1tqysapcCh1lWEAc9dIFpa', '4f7KfxeHq9BiylGmyXepGt', '5HcunTidTUrOaf8V0iJcvl', '44oMI9xI4kcCub3qbpYPdb']",2021-02-17,0.638,0.785,10,-2.612,1,0.044,0.185,0.0,0.245,0.515,91.101,4,566547.0,"['desi pop', 'filmi', 'modern bollywood']",Tanishk Bagchi,78,filmi,1,0.622006689870081,0.572274688008191,270230.158317002,0.480945392753978,0.155337537465467,0.186236630478887,-10.5070670164103,0.080589275250315,108.540901553998,0.632887122628608,27.9172174014958,7
4nbWX2HzrOEnX4xxvYRCyU,Cabrón y Vago - En Vivo,81,142065,0,"['0my6Pg4I28dVcZLSpAkqhv', '25UNJbwGZSQKvz5cPLWlv3']",2020-07-31,0.547,0.638,8,-2.99,1,0.124,0.697,0.0,0.074,0.876,176.277,3,740933.0,"['corrido', 'norteno', 'nuevo regional mexicano', 'regional mexican']",Los Dos Carnales,80,corrido,1,0.39155987536168,0.701318693799086,201449.324246986,0.634105510416185,0.0150560935424239,0.1501325843059,-6.37620582967425,0.0658776080240443,124.706442339256,0.819238872566536,53.7577611661249,7
4nbWX2HzrOEnX4xxvYRCyU,Cabrón y Vago - En Vivo,81,142065,0,"['0my6Pg4I28dVcZLSpAkqhv', '25UNJbwGZSQKvz5cPLWlv3']",2020-07-31,0.547,0.638,8,-2.99,1,0.124,0.697,0.0,0.074,0.876,176.277,3,740933.0,"['corrido', 'norteno', 'nuevo regional mexicano', 'regional mexican']",Los Dos Carnales,80,norteno,1,0.36502196972025,0.701119595518987,199516.002354502,0.641200468981672,0.0179605977615105,0.153768890972309,-6.77489529921793,0.0741314504012017,127.193973600839,0.827185051053952,49.3653007978024,7
53PoPAD389bBE4ePYuT95g,El Envidioso,76,191995,0,['25UNJbwGZSQKvz5cPLWlv3'],2020-07-10,0.719,0.577,5,-5.326,1,0.0909,0.416,0.0,0.0972,0.861,78.77,4,740933.0,"['corrido', 'norteno', 'nuevo regional mexicano', 'regional mexican']",Los Dos Carnales,80,corrido,1,0.39155987536168,0.701318693799086,201449.324246986,0.634105510416185,0.0150560935424239,0.1501325843059,-6.37620582967425,0.0658776080240443,124.706442339256,0.819238872566536,53.7577611661249,7
53PoPAD389bBE4ePYuT95g,El Envidioso,76,191995,0,['25UNJbwGZSQKvz5cPLWlv3'],2020-07-10,0.719,0.577,5,-5.326,1,0.0909,0.416,0.0,0.0972,0.861,78.77,4,740933.0,"['corrido', 'norteno', 'nuevo regional mexicano', 'regional mexican']",Los Dos Carnales,80,norteno,1,0.36502196972025,0.701119595518987,199516.002354502,0.641200468981672,0.0179605977615105,0.153768890972309,-6.77489529921793,0.0741314504012017,127.193973600839,0.827185051053952,49.3653007978024,7
5r9CZJMoMmxio2AnJdxuDS,Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,76,521088,0,"['6vTqEFbTtTRJsuIpzZgjxi', '2uSwBbWqsXgoMYQjynmwQ7', '5x2zeeLVXEDaMHRaRmH3FD']",2020-04-23,0.437,0.798,2,-3.928,1,0.0792,0.603,0.0,0.552,0.706,157.828,4,856031.0,"['pagode', 'pagode novo']",Grupo Menos É Mais,76,pagode,1,0.447125925925926,0.625161111111111,209411.305555556,0.601933580246914,0.00410490308641975,0.180424604938272,-9.81990320987654,0.0793281234567901,112.829878395062,0.756301234567901,49.0275308641975,7
2MeEuwplwbbjZ7hxRI6viw,El Güero (Feat. Marca MP),77,213254,0,"['1dKdetem2xEmjgvyymzytS', '44mEtidu0VdRkIqO4IbkNa']",2019-11-29,0.625,0.554,10,-5.531,1,0.0618,0.417,0.0,0.305,0.846,111.911,4,387105.0,"['corrido', 'corridos tumbados', 'nuevo regional mexicano', 'regional mexican', 'sierreno']",Marca MP,76,corrido,1,0.39155987536168,0.701318693799086,201449.324246986,0.634105510416185,0.0150560935424239,0.1501325843059,-6.37620582967425,0.0658776080240443,124.706442339256,0.819238872566536,53.7577611661249,7
2MeEuwplwbbjZ7hxRI6viw,El Güero (Feat. Marca MP),77,213254,0,"['1dKdetem2xEmjgvyymzytS', '44mEtidu0VdRkIqO4IbkNa']",2019-11-29,0.625,0.554,10,-5.531,1,0.0618,0.417,0.0,0.305,0.846,111.911,4,387105.0,"['corrido', 'corridos tumbados', 'nuevo regional mexicano', 'regional mexican', 'sierreno']",Marca MP,76,sierreno,1,0.432872475001216,0.687323926291335,203260.570359193,0.609508455596168,0.0227775926758398,0.138366090739693,-6.50155967165275,0.0578712159243488,121.896868460601,0.775821141313616,60.3904683156289,7
2bgcUk2A3jjKbCJ7KPquTi,Mi Niña,87,213314,0,"['3E6xrwgnVfYCrCs0ePERDz', '7iK8PXO48WeuP03g8YR51W', '0n6sKrG0xKAf8xmdqeNGke']",2020-09-23,0.823,0.821,8,-3.402,0,0.166,0.31,4.28e-06,0.143,0.791,99.999,4,12177.0,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino']",Los Legendarios,84,latin,1,0.30314951879502,0.688008695980562,247082.988875328,0.674301204282947,0.0198279749934128,0.185005253220915,-6.93522495376481,0.0841442411696175,122.501489465984,0.656259460717583,55.585574143177,9
2bgcUk2A3jjKbCJ7KPquTi,Mi Niña,87,213314,0,"['3E6xrwgnVfYCrCs0ePERDz', '7iK8PXO48WeuP03g8YR51W', '0n6sKrG0xKAf8xmdqeNGke']",2020-09-23,0.823,0.821,8,-3.402,0,0.166,0.31,4.28e-06,0.143,0.791,99.999,4,12177.0,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino']",Los Legendarios,84,reggaeton,1,0.2208037388991,0.739317689389721,267085.752392523,0.725147394098926,0.0223692101980854,0.18768615417369,-6.14823426202384,0.133107290293533,118.56701125386,0.648702400666282,60.3082841276239,1
43PXER25C9JkExLBd5dObG,Mi Niña - Remix,76,255800,0,"['3E6xrwgnVfYCrCs0ePERDz', '7iK8PXO48WeuP03g8YR51W', '1r4hJ1h58CWwUQe3MxPuau', '7FNnA9vBm6EKceENgCGRMb', '0n6sKrG0xKAf8xmdqeNGke']",2021-03-02,0.797,0.868,11,-2.974,1,0.0558,0.192,3.82e-06,0.384,0.832,99.995,4,12177.0,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino']",Los Legendarios,84,latin,1,0.30314951879502,0.688008695980562,247082.988875328,0.674301204282947,0.0198279749934128,0.185005253220915,-6.93522495376481,0.0841442411696175,122.501489465984,0.656259460717583,55.585574143177,9
43PXER25C9JkExLBd5dObG,Mi Niña - Remix,76,255800,0,"['3E6xrwgnVfYCrCs0ePERDz', '7iK8PXO48WeuP03g8YR51W', '1r4hJ1h58CWwUQe3MxPuau', '7FNnA9vBm6EKceENgCGRMb', '0n6sKrG0xKAf8xmdqeNGke']",2021-03-02,0.797,0.868,11,-2.974,1,0.0558,0.192,3.82e-06,0.384,0.832,99.995,4,12177.0,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino']",Los Legendarios,84,reggaeton,1,0.2208037388991,0.739317689389721,267085.752392523,0.725147394098926,0.0223692101980854,0.18768615417369,-6.14823426202384,0.133107290293533,118.56701125386,0.648702400666282,60.3082841276239,1
7Bk0uXKk1uPT0XuQbpFzvs,Fiel,94,261667,0,"['0n6sKrG0xKAf8xmdqeNGke', '3E6xrwgnVfYCrCs0ePERDz', '0EFisYRi20PTADoJrifHrz']",2021-02-04,0.849,0.701,6,-4.407,0,0.06,0.407,0.0,0.112,0.505,98.005,4,12177.0,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino']",Los Legendarios,84,latin,1,0.30314951879502,0.688008695980562,247082.988875328,0.674301204282947,0.0198279749934128,0.185005253220915,-6.93522495376481,0.0841442411696175,122.501489465984,0.656259460717583,55.585574143177,9
7Bk0uXKk1uPT0XuQbpFzvs,Fiel,94,261667,0,"['0n6sKrG0xKAf8xmdqeNGke', '3E6xrwgnVfYCrCs0ePERDz', '0EFisYRi20PTADoJrifHrz']",2021-02-04,0.849,0.701,6,-4.407,0,0.06,0.407,0.0,0.112,0.505,98.005,4,12177.0,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino']",Los Legendarios,84,reggaeton,1,0.2208037388991,0.739317689389721,267085.752392523,0.725147394098926,0.0223692101980854,0.18768615417369,-6.14823426202384,0.133107290293533,118.56701125386,0.648702400666282,60.3082841276239,1
4f9IfFvBFm7Gsf1IVEudyf,lie to me,76,177440,0,"['45dkTj5sMRSjrmBSBeiHym', '4rTv3Ejc7hKMtmoBOK1B4T']",2020-10-14,0.642,0.392,4,-7.846,0,0.0372,0.0151,0.0,0.352,0.0479,138.065,4,1661746.0,"['canadian hip hop', 'pop']",Ali Gatie,79,pop,1,0.276872832108396,0.628348760934272,216336.259141607,0.611041167095579,0.0252984321067217,0.175072549176497,-6.97741263882268,0.08578437253634,119.649666093626,0.479474178078711,60.7459086908537,1
5DqdesEfbRyOlSS3Tf6c29,It's You,84,212607,0,['4rTv3Ejc7hKMtmoBOK1B4T'],2019-11-08,0.732,0.463,11,-6.972,0,0.0287,0.374,0.0,0.194,0.397,95.971,4,1661746.0,"['canadian hip hop', 'pop']",Ali Gatie,79,pop,1,0.276872832108396,0.628348760934272,216336.259141607,0.611041167095579,0.0252984321067217,0.175072549176497,-6.97741263882268,0.08578437253634,119.649666093626,0.479474178078711,60.7459086908537,1
09HSL5vRZgxXmoSrDVKMDB,Sin Ropa,76,155390,0,['47MpMsUfWtgyIIBEFOr4FE'],2021-02-26,0.677,0.579,7,-5.715,1,0.185,0.428,6.28e-06,0.15,0.448,175.904,4,4287158.0,"['latin', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Lunay,83,latin,1,0.30314951879502,0.688008695980562,247082.988875328,0.674301204282947,0.0198279749934128,0.185005253220915,-6.93522495376481,0.0841442411696175,122.501489465984,0.656259460717583,55.585574143177,9
09HSL5vRZgxXmoSrDVKMDB,Sin Ropa,76,155390,0,['47MpMsUfWtgyIIBEFOr4FE'],2021-02-26,0.677,0.579,7,-5.715,1,0.185,0.428,6.28e-06,0.15,0.448,175.904,4,4287158.0,"['latin', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Lunay,83,reggaeton,1,0.2208037388991,0.739317689389721,267085.752392523,0.725147394098926,0.0223692101980854,0.18768615417369,-6.14823426202384,0.133107290293533,118.56701125386,0.648702400666282,60.3082841276239,1
09HSL5vRZgxXmoSrDVKMDB,Sin Ropa,76,155390,0,['47MpMsUfWtgyIIBEFOr4FE'],2021-02-26,0.677,0.579,7,-5.715,1,0.185,0.428,6.28e-06,0.15,0.448,175.904,4,4287158.0,"['latin', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Lunay,83,tropical,1,0.34410350364965,0.704884637187167,262477.398284047,0.701133313515389,0.0233670341321276,0.182557130574822,-7.1459079622406,0.08293874726948,121.358160229642,0.745365345769021,50.6101909888024,7
1UmZpd5navRsg2ukqCKJjc,Cuando Sera,78,176000,1,"['0Q8NcsJwoCbZOHHW63su5S', '47MpMsUfWtgyIIBEFOr4FE']",2021-02-05,0.782,0.651,6,-4.604,0,0.0643,0.158,0.0,0.12,0.562,91.999,4,4287158.0,"['latin', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Lunay,83,latin,1,0.30314951879502,0.688008695980562,247082.988875328,0.674301204282947,0.0198279749934128,0.185005253220915,-6.93522495376481,0.0841442411696175,122.501489465984,0.656259460717583,55.585574143177,9
1UmZpd5navRsg2ukqCKJjc,Cuando Sera,78,176000,1,"['0Q8NcsJwoCbZOHHW63su5S', '47MpMsUfWtgyIIBEFOr4FE']",2021-02-05,0.782,0.651,6,-4.604,0,0.0643,0.158,0.0,0.12,0.562,91.999,4,4287158.0,"['latin', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Lunay,83,reggaeton,1,0.2208037388991,0.739317689389721,267085.752392523,0.725147394098926,0.0223692101980854,0.18768615417369,-6.14823426202384,0.133107290293533,118.56701125386,0.648702400666282,60.3082841276239,1
1UmZpd5navRsg2ukqCKJjc,Cuando Sera,78,176000,1,"['0Q8NcsJwoCbZOHHW63su5S', '47MpMsUfWtgyIIBEFOr4FE']",2021-02-05,0.782,0.651,6,-4.604,0,0.0643,0.158,0.0,0.12,0.562,91.999,4,4287158.0,"['latin', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Lunay,83,tropical,1,0.34410350364965,0.704884637187167,262477.398284047,0.701133313515389,0.0233670341321276,0.182557130574822,-7.1459079622406,0.08293874726948,121.358160229642,0.745365345769021,50.6101909888024,7
1c0hsvHLELX6y8qymnpLKL,Soltera - Remix,77,266087,0,"['47MpMsUfWtgyIIBEFOr4FE', '4VMYDCV2IEDYJArk749S6m', '4q3ewBCX7sLwd24euuV69X']",2019-05-10,0.795,0.783,5,-4.271,1,0.0432,0.361,0.0,0.437,0.799,92.01,4,4287158.0,"['latin', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Lunay,83,latin,1,0.30314951879502,0.688008695980562,247082.988875328,0.674301204282947,0.0198279749934128,0.185005253220915,-6.93522495376481,0.0841442411696175,122.501489465984,0.656259460717583,55.585574143177,9
1c0hsvHLELX6y8qymnpLKL,Soltera - Remix,77,266087,0,"['47MpMsUfWtgyIIBEFOr4FE', '4VMYDCV2IEDYJArk749S6m', '4q3ewBCX7sLwd24euuV69X']",2019-05-10,0.795,0.783,5,-4.271,1,0.0432,0.361,0.0,0.437,0.799,92.01,4,4287158.0,"['latin', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Lunay,83,reggaeton,1,0.2208037388991,0.739317689389721,267085.752392523,0.725147394098926,0.0223692101980854,0.18768615417369,-6.14823426202384,0.133107290293533,118.56701125386,0.648702400666282,60.3082841276239,1
1c0hsvHLELX6y8qymnpLKL,Soltera - Remix,77,266087,0,"['47MpMsUfWtgyIIBEFOr4FE', '4VMYDCV2IEDYJArk749S6m', '4q3ewBCX7sLwd24euuV69X']",2019-05-10,0.795,0.783,5,-4.271,1,0.0432,0.361,0.0,0.437,0.799,92.01,4,4287158.0,"['latin', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Lunay,83,tropical,1,0.34410350364965,0.704884637187167,262477.398284047,0.701133313515389,0.0233670341321276,0.182557130574822,-7.1459079622406,0.08293874726948,121.358160229642,0.745365345769021,50.6101909888024,7
7LE1K0lZyRFZjSlrnm7lfD,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix",83,382555,1,"['2cPqdH7XMvwaBJEVjheH8g', '7iK8PXO48WeuP03g8YR51W', '1mcTU81TzQhprhouKaTkpq', '2ydZrTy8U3kOMOzx20s3dg', '0EFisYRi20PTADoJrifHrz', '47MpMsUfWtgyIIBEFOr4FE', '1WMwuNKzEFtU6pPkdtryYS']",2020-12-17,0.841,0.674,2,-5.35,1,0.0962,0.104,0.0,0.131,0.761,90.007,4,4287158.0,"['latin', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Lunay,83,latin,1,0.30314951879502,0.688008695980562,247082.988875328,0.674301204282947,0.0198279749934128,0.185005253220915,-6.93522495376481,0.0841442411696175,122.501489465984,0.656259460717583,55.585574143177,9
7LE1K0lZyRFZjSlrnm7lfD,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix",83,382555,1,"['2cPqdH7XMvwaBJEVjheH8g', '7iK8PXO48WeuP03g8YR51W', '1mcTU81TzQhprhouKaTkpq', '2ydZrTy8U3kOMOzx20s3dg', '0EFisYRi20PTADoJrifHrz', '47MpMsUfWtgyIIBEFOr4FE', '1WMwuNKzEFtU6pPkdtryYS']",2020-12-17,0.841,0.674,2,-5.35,1,0.0962,0.104,0.0,0.131,0.761,90.007,4,4287158.0,"['latin', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Lunay,83,reggaeton,1,0.2208037388991,0.739317689389721,267085.752392523,0.725147394098926,0.0223692101980854,0.18768615417369,-6.14823426202384,0.133107290293533,118.56701125386,0.648702400666282,60.3082841276239,1
7LE1K0lZyRFZjSlrnm7lfD,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix",83,382555,1,"['2cPqdH7XMvwaBJEVjheH8g', '7iK8PXO48WeuP03g8YR51W', '1mcTU81TzQhprhouKaTkpq', '2ydZrTy8U3kOMOzx20s3dg', '0EFisYRi20PTADoJrifHrz', '47MpMsUfWtgyIIBEFOr4FE', '1WMwuNKzEFtU6pPkdtryYS']",2020-12-17,0.841,0.674,2,-5.35,1,0.0962,0.104,0.0,0.131,0.761,90.007,4,4287158.0,"['latin', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Lunay,83,tropical,1,0.34410350364965,0.704884637187167,262477.398284047,0.701133313515389,0.0233670341321276,0.182557130574822,-7.1459079622406,0.08293874726948,121.358160229642,0.745365345769021,50.6101909888024,7
5hmcw6bW5V24CvJqsz87We,On My Mind,77,189268,0,"['5fMUXHkw8R8eOP2RNVYEZX', '5czbzNZZfWpyFgZyfT3Mkk']",2020-03-05,0.771,0.731,7,-6.577,1,0.0407,0.00155,0.681,0.217,0.629,123.026,4,12023.0,"['bass house', 'edm']",SIDEPIECE,71,edm,1,0.106526864664142,0.621411099394387,238426.624313663,0.761778313936153,0.154063079192754,0.208694745109686,-5.65388785848828,0.086355307926193,126.244780386431,0.395328203396626,54.733592392671,11
7dH0dpi751EoguDDg3xx6J,ドライフラワー,81,285587,0,['0ixzjrK1wkN2zWBXt3VW3W'],2020-10-25,0.463,0.624,7,-5.118,1,0.0274,0.426,0.0,0.221,0.521,147.929,4,266010.0,"['j-pop', 'japanese singer-songwriter', 'japanese teen pop']",優里,72,j-pop,1,0.115216686301587,0.530304623015873,256360.528650794,0.81966575,0.0128118206291667,0.216876252777778,-4.94645538888889,0.0620996551587302,129.514697492064,0.55524423015873,56.3055833333334,10
2CEgGE6aESpnmtfiZwYlbV,Dynamite,80,202613,0,['6MF9fzBmfXghAz953czmBC'],2010-01-01,0.751,0.783,4,-3.724,1,0.0859,0.00379,0.0,0.036,0.816,119.975,4,1912753.0,"['dance pop', 'edm', 'pop', 'pop rap']",Taio Cruz,75,edm,1,0.106526864664142,0.621411099394387,238426.624313663,0.761778313936153,0.154063079192754,0.208694745109686,-5.65388785848828,0.086355307926193,126.244780386431,0.395328203396626,54.733592392671,11
2CEgGE6aESpnmtfiZwYlbV,Dynamite,80,202613,0,['6MF9fzBmfXghAz953czmBC'],2010-01-01,0.751,0.783,4,-3.724,1,0.0859,0.00379,0.0,0.036,0.816,119.975,4,1912753.0,"['dance pop', 'edm', 'pop', 'pop rap']",Taio Cruz,75,pop,1,0.276872832108396,0.628348760934272,216336.259141607,0.611041167095579,0.0252984321067217,0.175072549176497,-6.97741263882268,0.08578437253634,119.649666093626,0.479474178078711,60.7459086908537,1
40mjsnRjCpycdUw3xhS20g,GATTI,80,181145,1,"['7A8S43ryYdbWpJKeHRZRcq', '0eDvMgVFoNV3TpwtrVCoTj', '0Y5tJX1MQlPlqiwlOH1tJY']",2019-12-27,0.594,0.676,2,-5.808,1,0.344,0.135,0.0,0.163,0.472,143.477,4,410231.0,"['rap', 'trap']",JACKBOYS,75,rap,1,0.146257012502355,0.728287178698836,242422.228699424,0.66967045208239,0.0208346665719535,0.209076741649189,-7.35416547912111,0.204598125420429,116.208870606968,0.553397938986061,52.397892468801,1
40mjsnRjCpycdUw3xhS20g,GATTI,80,181145,1,"['7A8S43ryYdbWpJKeHRZRcq', '0eDvMgVFoNV3TpwtrVCoTj', '0Y5tJX1MQlPlqiwlOH1tJY']",2019-12-27,0.594,0.676,2,-5.808,1,0.344,0.135,0.0,0.163,0.472,143.477,4,410231.0,"['rap', 'trap']",JACKBOYS,75,trap,1,0.136282835674064,0.728208371859371,233752.254308739,0.656015948384683,0.0100215785153332,0.203756214117458,-6.56227110602445,0.192501948990849,121.997149315184,0.518231708319794,54.1955772965581,1
6gi6y1xwmVszDWkUqab1qw,OUT WEST (feat. Young Thug),84,157712,1,"['7A8S43ryYdbWpJKeHRZRcq', '0Y5tJX1MQlPlqiwlOH1tJY', '50co4Is1HCEo8bhOyUWKpn']",2019-12-27,0.802,0.591,8,-4.895,1,0.225,0.0104,0.0,0.196,0.309,139.864,4,410231.0,"['rap', 'trap']",JACKBOYS,75,rap,1,0.146257012502355,0.728287178698836,242422.228699424,0.66967045208239,0.0208346665719535,0.209076741649189,-7.35416547912111,0.204598125420429,116.208870606968,0.553397938986061,52.397892468801,1
6gi6y1xwmVszDWkUqab1qw,OUT WEST (feat. Young Thug),84,157712,1,"['7A8S43ryYdbWpJKeHRZRcq', '0Y5tJX1MQlPlqiwlOH1tJY', '50co4Is1HCEo8bhOyUWKpn']",2019-12-27,0.802,0.591,8,-4.895,1,0.225,0.0104,0.0,0.196,0.309,139.864,4,410231.0,"['rap', 'trap']",JACKBOYS,75,trap,1,0.136282835674064,0.728208371859371,233752.254308739,0.656015948384683,0.0100215785153332,0.203756214117458,-6.56227110602445,0.192501948990849,121.997149315184,0.518231708319794,54.1955772965581,1
0CZ8lquoTX2Dkg7Ak2inwA,1950,78,225133,1,['6beUvFUlKliUYJdLOXNj9C'],2018-02-23,0.6,0.535,4,-7.043,1,0.107,0.648,4.7e-06,0.162,0.269,71.912,4,1099657.0,"['alt z', 'dance pop', 'electropop', 'indie pop', 'indie poptimism', 'nyc pop', 'pop', 'post-teen pop']",King Princess,70,electropop,1,0.180464128252618,0.637709341279009,229332.17478434,0.67931714372026,0.0565431482335345,0.183917721319204,-6.32736417853499,0.0778115249043976,122.45990295254,0.461862227536481,57.7507092555814,7
0CZ8lquoTX2Dkg7Ak2inwA,1950,78,225133,1,['6beUvFUlKliUYJdLOXNj9C'],2018-02-23,0.6,0.535,4,-7.043,1,0.107,0.648,4.7e-06,0.162,0.269,71.912,4,1099657.0,"['alt z', 'dance pop', 'electropop', 'indie pop', 'indie poptimism', 'nyc pop', 'pop', 'post-teen pop']",King Princess,70,pop,1,0.276872832108396,0.628348760934272,216336.259141607,0.611041167095579,0.0252984321067217,0.175072549176497,-6.97741263882268,0.08578437253634,119.649666093626,0.479474178078711,60.7459086908537,1
0qaWEvPkts34WF68r8Dzx9,Turn Me On (feat. Vula),79,208474,0,"['7i9j813KFoSBMldGqlh2Z1', '5nki7yRhxgM509M5ADlN1p', '6YqhcZlSE8ugUcmoHLw9gz']",2019-09-13,0.737,0.828,11,-4.711,1,0.0396,0.0149,0.000583,0.0862,0.517,124.052,4,908278.0,"['dance pop', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive electro house', 'progressive house', 'tropical house']",Oliver Heldens,75,edm,1,0.106526864664142,0.621411099394387,238426.624313663,0.761778313936153,0.154063079192754,0.208694745109686,-5.65388785848828,0.086355307926193,126.244780386431,0.395328203396626,54.733592392671,11
0qaWEvPkts34WF68r8Dzx9,Turn Me On (feat. Vula),79,208474,0,"['7i9j813KFoSBMldGqlh2Z1', '5nki7yRhxgM509M5ADlN1p', '6YqhcZlSE8ugUcmoHLw9gz']",2019-09-13,0.737,0.828,11,-4.711,1,0.0396,0.0149,0.000583,0.0862,0.517,124.052,4,908278.0,"['dance pop', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive electro house', 'progressive house', 'tropical house']",Oliver Heldens,75,house,1,0.0964555793195327,0.678788501237524,255684.548094273,0.746817075668035,0.190348310728644,0.196682140660033,-6.39820663027591,0.0745507612207854,123.240104552118,0.480166669862697,50.4776789466711,11
1TQXIltqoZ5XXyfCbAeSQQ,Dancing With Your Ghost,81,197732,0,['4xnihxcoXWK3UqryOSnbw5'],2019-06-28,0.629,0.327,11,-8.285,1,0.029,0.761,2.96e-05,0.103,0.381,74.953,4,822850.0,"['alt z', 'electropop', 'indie cafe pop', 'pop', 'post-teen pop']",Sasha Sloan,77,electropop,1,0.180464128252618,0.637709341279009,229332.17478434,0.67931714372026,0.0565431482335345,0.183917721319204,-6.32736417853499,0.0778115249043976,122.45990295254,0.461862227536481,57.7507092555814,7
1TQXIltqoZ5XXyfCbAeSQQ,Dancing With Your Ghost,81,197732,0,['4xnihxcoXWK3UqryOSnbw5'],2019-06-28,0.629,0.327,11,-8.285,1,0.029,0.761,2.96e-05,0.103,0.381,74.953,4,822850.0,"['alt z', 'electropop', 'indie cafe pop', 'pop', 'post-teen pop']",Sasha Sloan,77,pop,1,0.276872832108396,0.628348760934272,216336.259141607,0.611041167095579,0.0252984321067217,0.175072549176497,-6.97741263882268,0.08578437253634,119.649666093626,0.479474178078711,60.7459086908537,1
